,date,rating,userName,content,platform
85,2021-09-12,5,hj p,"확실히 나를 위한 고급형 택시라는게 너무좋았습니다. 장거리 이동시, 몸이 아프거나 짐이많을때 특히 더 좋았구요. 차량이 크고 내부가 정말 깨끗하고 쾌적해서 편안하게 이동할 수 있었습니다. 자동문, 와이파이연결 등 서비스도 좋고 기사님들도 굉장히 친절하셨습니다. 특히 아파트 정문 정도에서 내려야하는 일반택시와 다르게 도착지 아파트내부의 집 바로앞까지 도착해주셔서 정말 좋았습니다. 안전하고 서비스가 정말 좋다고 느껴서 주변에 많이 추천했는데 다들 반응이 정말좋더라구요. 앞으로도 잘 사용하겠습니다.",PlayStore
86,2021-09-21,3,sang09 sang,기사님은 친절하고 공항행예약10분전에 도착해서 기다리시고 이용에 불편함없이 최고였지만... 예약시 쿠폰사용도 안되고 공항에서 호출은 잡히지도 않고 공항근처에 아이엠 아에 없어서 카카오택시 호출로 왔어요. 아이엠이 자체가 많지 않아서 아무때나 원하는 시간 이용은 이른거 같아서 지웁니다.,PlayStore
87,2021-09-27,5,워아이니,그동안 일반 택시만 이용해봤지 카니발 택시는 처음이었어요 확실히 차량 내부가 넓어서 넉넉하고 편하게 이동할 수 있네요 안에 공기청정기도 설치되어 있던데 이런건 처음 보는 것 같아서 신기했어요 첫 이용에서 너무 마음에 들어서 앞으로도 멀리 이동하거나 짐 많으면 계속 호출할 것 같습니다,PlayStore
88,2021-09-24,1,KAMA KIM,공항으로 간다고 하니 핀 자리 못찾고 빙빙돌더니 네비안내 무시하고 이상한방향으로 자꾸 가도 되냐고 물어봄. 결국 가는 내내 경로안내함. 차량상태 불량함.김포공항에서 다시 부르니 잡히지도 않음. 모든게 부족한듯. 바로지움,PlayStore
89,2021-11-17,5,새초롬,일반 택시는 아무래도 어떤 사람들이 썼는지도 모르고 여기저기 많이 돌아다니니까 좀 찝찝해서 웬만하면 문에 손 안대려고 하거든요... 근데 아이엠은 안에 공기 살균기도 있어서 좀 신기했어요ㅋㅋ 손소독제까지 있으니까 뭔가 안심되는 느낌?ㅋㅋ,PlayStore
90,2021-09-15,5,Ss Lee,"1. 출근 시간대에 (서울 마포구 합정) 호출 응답이 안돼서 포기하고 지나가는 택시로 출근함. 2. 퇴근할때 호출해서 세상 쾌적하고 조용하게 집에옴. 안내되는 카카오 네비 말고, 기사님께 돌아가도 좋으니 알아서 편하신길로 가시라고 말씀 드리니까 빠르고 안막히는 길로 해서 편하게 옴. 3. 요금 차이는 평소 일반 택시비에 10% 더 나왔지만 충분히 수용할 수 있는 범위내에서 편하게 온 것에 거듭 기사님께 감사드림니다. 4. 더 많은 아이엠택시가 있었으면 좋겠습니다.",PlayStore
91,2021-11-14,5,이진성,좀 멀리 이동한다 싶으면 그냥 택시 타는데 일반택시 탈 때는 자거나 했거든요.. 근데 친구가 아이엠 괜찮다길래 한번 써봤는데 안에 태블릿 PC도 있더라구요?ㅋㅋㅋ 덕분에 이것저것 만지작 거리니까 시간가는줄도 모르고 금방 도착하네요ㅋㅋ,PlayStore
92,2021-11-15,5,푸른하늘은하수,일반 택시들은 왜이렇게 거칠게 운전하는지 모르겠네요ㅜㅜ 요즘에 아이엠 많이 쓴다길래 저도 한번 써봤는데 나름 괜찮더라구요? 내부도 넓고 공기청정기까지 있어서 일반 택시보다는 쾌적해서 자주 이용해볼 생각이에요!,PlayStore
93,2021-09-14,5,안중기,제가 택시를 엄청 자주 이용하는편인데 가장 마음에 들어요 카니발이라 그런지 승차감도 좋구 와이파이도 사용 가능하더라구요 게다가 무엇보다 택시기사님이 친절하셔서 자주 이용하고 싶네요 ㅎㅎ,PlayStore
94,2021-09-23,5,굿나잇베이비,"택시 안에서 제공하는 게 정말 많은데, 태블릿이 거치되어 있어서 여러 영상들을 시청하면서 시간을 보냈어요~ 그리고 와이파이도 사용할 수 있으니까 멀티플레이도 되네요 ㅋㅋㅋ",PlayStore
95,2021-09-12,1,도레미,"다시는 이용하지 않을 예정! 아이 병원때문에 장거리 왕복 이용했는데 차 자체는 쾌적하였으나, 1) 기사님 첫 대면시 마스크 미착용 2) 유선으로 카시트 있다 확인했는데 유아 카시트 (아기는 태울 수 없는 카시트) 3) 왕복 협의 후 기다리는 시간 과금 안하기로 딜했는데 돌아가는 길에 은근슬쩍 할증 눌러서 집에 갈 때 7천원 더 나옴 (소요시간 비슷, 톨비 제외) 오래(약 30분, 협의시 말씀드린게 20분) 기다리시게 해서 죄송하다고 말씀드리니 괜찮다고 쿨하게 그러시더니 기사님은 나를 호갱으로 생각했겠지만 나는 비교적 현명한 편이라 입씨름 하지 않고 예비 이용자들에게 정보를 공유하기로 했다! 블로그에도 올려야징! 추가: 차안 lcd 패널에 초보 기사님 모집 환영이라 되어있다. 나는 이용하지도 못하는 카시트가 있는 쾌적한 차에 경력을 알 수 없는 기사님께 의지하여 약 10만원을 썼으니 (일반 택시면 7.5만 예상) 호갱이 맞다! >.<",PlayStore
96,2021-10-06,5,일랑일랑,다른 카니발 택시 이용해보다가 친구가 이것도 괜찮다고 해서 이용해봤어요. 이동하는 동안에 일할게 있었는데 와이파이 사용할 수 있어서 좋았고 공기청청기가 있어서 더 쾌적하게 느껴졌네요~,PlayStore
97,2021-09-16,5,옥자,지금 같은 시국엔 청결하게 이용할 수 있는 택시라서 좋았어요 내부에 손 세정제랑 공기청정기가 있어서 안심하고 탈 수 있네요 ㅎㅎ운전석이랑 탑승석 사이에 비말 차단막까지 있으니까 안심이 되더라고요,PlayStore
98,2021-10-17,5,기주리,맨날 택시만 이용하다가 적재할게 생각보다 좀 있어서 알아보다가 아이엠 처음 이용해봤는데 아무래도 차량이 커서 공간도 넓고 태블릿PC도 설치 되어있어서 차량 탈때 아이가 심심하지 않았네요~,PlayStore
99,2021-09-09,5,최탄이,강아지랑 이동할땐 무조건 택시를 타는데 아임은 차량이 넓어 강아지 이동가방을 갖고 타기 편하고 내부도 쾌적하고 제가 타본 차량의 기사님들도 모두 친절해서 좋았어요 😀 근데 저희 동네에서 출발하는 차량 잡기가 조금 어렵더라구요 ㅠ 차량 배차가 좀 더 많아졌으면 하는 작은 바램입니다 😘,PlayStore
100,2021-09-12,5,곤지곤지,뭐 들고 이동할때는 아이엠만한게 없네요 카니발이 커서 짐 가지고 타기도 좋구요! 자주 이용하겟습니다! 좋은 서비스 부탁해요~,PlayStore
101,2021-09-23,5,어쩌다어른,"호기심에 아이엠 택시를 이용했는데 또 한 번 이용하고 싶어요 ㅋㅋㅋㅋ 리무진 시트에 앉으면서 안락한 승차감을 누리고, 친절한 기사 아저씨 덕분에 대접받는 느낌이 들어서 좋았어요",PlayStore
102,2021-09-10,5,job duk,쿠폰 준다고 해서 처음 타봣어요 ㅎㅎ 차량이 일단 커서 엄청 좋구요 향기도 좋은 것 같아요 일단 옵션도 말 걸지 않기 조용히 가기? 이런게 잇어서요 되게 세심한 것 같아요 하루죙일 피곤한데 계속 질문하고 말 거시면 피곤하거든요 한 20분 가량 탓는데 정말 편하게 탓어요 계속 이용할 것 같아요 저는 택시도 빨리 잡혓어요ㅋㅋㅋ병원 갓다오고 이럴 때 너무 좋을 것 같네요 근데 제가 택시 할인카드를 쓰는데 여기는 사용내역에 택시라고 이름이 안잡혀서 할인이 안되는 것 같네요 ㅠㅠ그것만 아쉽고 다 너무 좋앗습니다,PlayStore
103,2021-09-15,5,INSUN YOON,아이엠택시 기사분들 너무 친절하시고 멀리서 배차되어도 기다리게 해서 죄송하다고 몇번 말씀하시고 너무편하고 좋아요 다른업체랑은 정말 확연히 차이나서 기다려서라도 꼭 아이엠 탑니다 아이둘있으시면 꼭 이용하세요 쾌적하고 넓고 새차라서 좋아요,PlayStore
104,2021-09-14,5,노예림,일반 택시보다 승차감은 확실히 좋네요ㅋㅋ 요즘 코로나가 심해져서 택시타기 좀 그랬는데 내부에 공기청정기까지 있어서 놀람.. 안심하고 탈 수 있어요~,PlayStore
105,2021-09-27,5,chris cooper,대형 택시라 그런지 내부 자체가 엄청 넓었고 리무진 시트라서 엄청 편안하네요 거기에 태블릿이 거치되어 있고 와이파이까지 무료로 이용할 수 있어서 만족스러웠어요,PlayStore
106,2021-09-27,5,Solah,앱을 통해서 호출해서 이용하는데 카니발 택시라 그런지 엄청 크고 자동문으로 문 열 필요가 없네요 그리고 공기청정기에 손소독제까지 구비되어 있어서 차 안만큼은 안전하게 느껴지네요,PlayStore
107,2021-10-07,5,공나원,카니발 태깃라 그런지 차량 내부가 넓어서 좋았습니다. 다른 태깃들 타면 너무 좁아서 멀미 자주 했는데 내부도 넓고 승차감도 좋아서 정말 편했네요,PlayStore
108,2021-09-14,5,헥토르,"이번에 처음 이용해봤는데 승차감, 그리고 특히 내부 방역이 정말 잘 되어 있어요~ 요즘 같은 시국에 괜찮은 듯요",PlayStore
109,2021-09-10,5,ty p,굿굿 정말 편하고 친절하고 좋습니다. 아이가 둘이라 쌍둥이 유모차도 끌고다니는데 접어서 실을수있으니 너무 좋네요,PlayStore
110,2021-09-12,5,곽예솜,차가 크니까 승차감이 좋네요~ 이래서 큰차큰차 하는 거 같아요!! 택시보다 편해서 아이엠 자주 이용할 것 같네요 ㅎㅎ,PlayStore
111,2021-09-12,5,HIT MAN,간편하고 배차도 빨라서 편했는데 무엇보다 옵션으로 기사님께 조용히 등 설정할 수 있고 승차감도 좋아서 타사보다 매우 좋았습니다.,PlayStore
112,2021-05-01,5,최 웅,"어플보고 한번 써봐야지하다가 처음 타봤는데 생각보다 되게 괜찮았어요!! 내부도 깔끔하게 잘놓으셨고 되게 친절하게 대해주시더라구용,,ㅋㅋ 먼거리는 아니었지만 앞으로 자주 이용할 것 같아여!! 후기들 보니까 짐같은 거 있을때 타기 좋다고 하는데 차량이 커서 맞는 거 같아요! 근데 그냥 타도 큰차에 깔끔해서 나쁘지 않은 것 같습니당~!!!!!!",PlayStore
113,2021-09-13,5,resslyy lee,가까운곳 이사가는데 생활짐 몇개 싣고 가는데 편하게갔어요! 기사님이 짐 내릴때도 도와주셔서 진짜 감사했음. 카니발로 이동해서 다음에 식구들끼리 어디갈때 종종이용하려구요. 금액도 카티 보다 싸고 좋았어여👍,PlayStore
114,2021-05-04,5,carrot song,"고객 입장에서 편리하다고 생각할만한 요소가 많아서 좋았어요~ 제가 데이터를 낮추고 여러곳의 와이파이를 많이 쓰는 편인데 아이엠에도 와이파이가 있어 일단 맘에 들었고, 공기청정기가 있는 거에서 아주 좋았어요! 사소한건데 신경썼다는게 느껴졌네요 잘 이용했습니다~",PlayStore
115,2021-09-10,5,Ace Cannon,방역이 잘돼있어서 부모님이나 어르신이랑 같이 택시 탈 때 종종 이용하거든요 안심하고 잘 탈 수 있는거 같아요 ㅎㅎ,PlayStore
116,2021-05-04,5,박유이,벌써 여러번 이용했는데 이제야 평점 하나 남기네요~ 처음에 차가 커서 이것저것 가지고 이동할때 편리하다고 해서 이용했는데 편하기도 하고 서비스 측에서 마음에 들어서 자주 이용하고 있어요! 이제야 평점을 남기는 건 여러번 탔음에도 불구하고 기사님들이 하나같이 친절하게 대해주셨다는거? 이러기 쉽지 않은데 그렇더라구용,PlayStore
117,2021-07-18,5,Donghui,택시타면 멀미가 심한데 아이엠은 카니발이라 멀미를 거의 안하더라구요. 큰차라서 그런 거 같아요. 그것만해도 솔직히 엄청난 장점이 되는 거 같아요. 아마 멀미하시는 분들은 공감하실 듯 하네요. 커서 편하기도 하구요. 출근할 때 꽤 자주 이용하고 있는데 대체로 만족하고 있습니다.,PlayStore
118,2021-08-16,5,지채림,와이파이가 사용 가능해서 좋은 것 같아요 ㅎㅎ 심지어 태블릿PC도 설치되어 있어서 이거 보다보면 그냥 어느새 도착지에 와있네요 ㅋㅋㅋ... 게다가 승차감도 엄청 좋구.. 개인적으로 만족! 원래 택시를 자주 이용하는 편은 아니지만 이용하게 되면 이것만 이용해볼려구요,PlayStore
119,2021-09-11,5,SangMin Jeong,자주타는데 일반 택시랑 가격차이도 많이 안나는데 쾌적하고 기사님들 친절하셔서 너무 좋아요~ 다만 안잡힐땐 너무 안잡히네요ㅠㅠ,PlayStore
120,2021-09-24,5,피까,"친구들과 여려 명이서 이용하기 좋은 카니발 택시라 괜찮네요 다들 짐 한가득 가지고 있었는데 다 들어갔고, 차량 내부에 와이파이도 이용할 수 있어서 장점이 많은 것 같아요",PlayStore
121,2021-10-17,5,목인아,"카니발이라 그런지 차량 내부가 널찍하면서 시트가 푹신한 게 좋았어요. 그리고 비말차단막이랑 공기 살균기, 손소독제 같은 게 있어서 어느 정도 안심되는 게 있어서 좋았어요",PlayStore
122,2021-04-26,5,저예요,개인적으로 가장 승차감이 편한 것 같네요. 카니발이다보니까 일단 기본으로 넓직하기도 하고 기사님도 많이 친절하셔서 좋더라구요. 게다가 코로나 때문인지 위생면에서 공기청정기도 항상 틀어주고 계시다보니 좋은 것 같네요. 그리고 짐이 많으면 뒤에 트렁크도 넓어서 왠만하면 다 실리는지라 좋습니다. wifi도 별도로 설치 되어 있는데 인터넷이 느린 것도 아니라서 잘 이용하고 있네요. 아마 앞으로는 일반 승용차 택시는 못타지 않을까 싶습니다,PlayStore
123,2021-04-26,5,쑈미나우,"서울에서 짐 가지고 이동해야할 일이 있어서 처음 써봤어요. 막 리뷰를 남기고 그러진 않는데 이번엔 기사님 친절함 때문에 꼭 남기고 싶더라구요!!! 짧은 거리라 좀 죄송했는데 그래도 괜찮다면서 짐도 도와주시고 너무 감사하더라구요 ㅠㅠ 승차감도 아주 만족했고 그 친절함 때문에 그날 일도 다 잘 풀렸던 것 같아요! 그 어떤 기능, 편리함 보다도 따뜻한 친절이었습니다~",PlayStore
124,2021-04-29,5,베리굿,"택시 타려다가 짐이 많아서 어쩔 수 없이 탔는데 상당히 만족했어요. 일단 차량이 크니까 내부가 넓어서 짐 실는건 물론이고 안에 있는 것도 편하네요~ 택시랑은 또 다른 느낌을 받을 수 있구요 ㅎㅎ 그리고 내부도 쾌적하게 잘 되어 있어요, 요즘 같은 시국에 당연 신경써야하는 부분이죠. 기사님도 친절한 편이였고 목적지까지 기분 좋게 갈 수 있었습니다 ^0^",PlayStore
125,2021-05-01,5,come over,카니발로 타니까 택시랑은 완전 다른 느낌이네요 ㅋㅋㅋ 공간이 넓어서 일단 편하고 안에 와이파이랑 태블릿도 있어서 좀 신기했어요 ㅋㅋㅋㅋㅋ 저는 짐을 안가지고 탔는데 차가 커서 짐 많으신 분들은 괜찮을 듯? 택시보다 훨씬 나을 거 같아요. 깔끔하기도 하고 타고 가는 내내 쾌적한 느낌이 있어서 좋았어요~,PlayStore
126,2021-05-02,5,나혼자집에,택시 잡다가 하도 안잡혀서 처음으로 써봤는데 생각했던것보다 훨씬 편안하게 이용했습니다. 일단 카니발이라 넓기도 하구 공기 청정기도있어서 엄청 쾌적했네요ㅋㅋㅋ 거기다 와이파이도 되고! 아쉬운점은 아직 다른 지역에선 운행안한다는거?ㅋㅋㅋ 빨리 우리동네에도 들어오면 좋겠어요ㅠㅠ 특히 짐 많은 분들이 쓰시기에 좋을것같아요,PlayStore
